VALTER GROUP SH.P.K.,811864918,Regjistruar,+38349418035,valtergroup49@gmail.com
L&L HOLDING SH.P.K.,811862748,Regjistruar,+38349599523,leeottrim@gmail.com
NAR INVEST SH.P.K.,811861922,Regjistruar,+38345549963,danikozhani17@gmail.com
HOTI COMPANY SH.P.K.,811861352,Regjistruar,+38349135075,arlindahamza8@gmail.com
AG ARBAU 90 SH.P.K.,811861279,Regjistruar,+38344172321,agim.ramadani1957@gmail.com
EMAAR SH.P.K.,811860685,Regjistruar,+38349443181,bessi.10@hotmail.com
4 season co L.L.C.,811860205,Regjistruar,+38349552585,4season@gmail.com
RONI T GROUP SH.P.K.,811860031,Regjistruar,+38344346318,armendtahiraj81@gmail.com
Blerim Zymeraj B.I.,811858870,Regjistruar,+38344255379,blerimzymeraj8@gmail.com
BULL CONSTRUCTION SH.P.K.,811858789,Regjistruar,+38344303161,bullconstruction.sh.p.k@gmail.com
AKTIV RESIDENCE SH.P.K.,811858193,Regjistruar,+38345905555,residence.aktiv@gmail.com
NETO INVEST SH.P.K.,811857830,Regjistruar,+38343977813,arian-hashani.05@outlook.com
KAAN INVEST SH.P.K.,811857632,Regjistruar,+38343576572,kaaninvest91@gmail.com
SWISS REAL ESTATE GROUP SH.P.K.,811857492,Regjistruar,+38344166580,elvir@pacarada.de
ImmoProjekt SH.P.K.,811857484,Regjistruar,+38344213881,imobiliengjermanokosvare@gmail.com
3TB Construction SH.P.K.,811857327,Regjistruar,+38348110569,3tbconstruction@gmail.com
PIRAMIDA GROUP  SH.P.K.,811857012,Regjistruar,+38343820820,raimondjahjaga@gmail.com
Elmazi & BB SH.P.K.,811856329,Regjistruar,+38344144940,bardhylbajrami11@gmail.com
NUHA CONSTRUCTION L.L.C.,811855561,Regjistruar,+38344323944,kontabiliteti1@hotmail.com
AS POWER SH.P.K.,811855462,Regjistruar,+38348775007,altjonshehaj@yahoo.com
Labinot M. Jashari B.I.,811854381,Regjistruar,+38349488883,Lorisjashari2016@gmail.com
Erini Group SH.P.K.,811854240,Regjistruar,+38349264111,arnoldrexhepi12@gmail.com
ODA & FONDA  SH.P.K.,811854133,Regjistruar,+38349106962,oda.fonda@gmail.com
Faton B. Berisha B.I.,811853630,Regjistruar,+38344120438,fatonberisha@hotmail.com
MONTANA  International SH.P.K.,811853466,Regjistruar,+38349238227,montanainternatiional@gmail.com
DE & DD SH.P.K.,811853416,Regjistruar,+38344345958,deddgroup@gmail.com
RGL CONSTRUCTION SH.P.K.,811853408,Regjistruar,+38344256506,ilirraci@gmail.com
SMART VISION SH.P.K.,811853010,Regjistruar,+38348334433,murat.dushullovci@gmail.com
S A Kompani Ndërtimi SH.P.K.,811852913,Regjistruar,+38345384462,sabauunternehmung@outlook.com
Hysni F. Morina B.I.,811852319,Regjistruar,+38344181529,hysni2021@hotmail.com
LENTI LBC CONSTRUCTION SH.P.K.,811852286,Regjistruar,+38349873845,lenti_lk@hotmail.com
EUROING SHPK Dega në Kosovë,811852004,Regjistruar,+38349155598,mefail.gashi@euroing-ks.com
Orca Development L.L.C.,811851965,Regjistruar,+38349338444,nikolleshaj@outlook.com
AGI KONS SHPK Dega në Kosovë,811851931,Regjistruar,+38344814159,dubovafaredin@gmail.com
TAO Building SH.P.K.,811851270,Regjistruar,+38349674862,info.taobuilding@gmail.com
Noa Trade & Construction SH.P.K.,811851064,Regjistruar,+38345250240,argjirabilalli@outlook.com
BGENERGY&CONSTRUCTION SH.P.K.,811851056,Regjistruar,+38344640105,bgenergyconstruction@gmail.com
HELFER INVEST SH.P.K.,811850826,Regjistruar,+38349636312,timmi.investshpk@gmail.com
H&K Costruzioni SH.P.K.,811850719,Regjistruar,+38344157738,hkcostruzionishpk@gmail.com
DATI CONSTRUCTION  SH.P.K.,811850511,Regjistruar,+38344642888,dati_commerc@hotmail.com
WS Real Estate & Construction  SH.P.K.,811849556,Regjistruar,+38345890911,arber.krasniqi444@gmail.com
EXTERNAL SH.P.K.,811849225,Regjistruar,+38344771832,hberisha667@gmail.com
AHW INVEST L.L.C.,811848532,Regjistruar,+38349900850,invest.ahw@gmail.com
QAZA KRAS SH.P.K.,811848136,Regjistruar,+38344698048,qaza1987@hotmail.com
VLLEZËRIT TAHIRI SH.P.K.,811848110,Regjistruar,+38344321349,fatmirredenica@hotmail.com
ALBAR SH.P.K.,811847500,Regjistruar,+38345261591,ashabani@hotmail.com
TOWER CONSTRUCTION  SH.P.K.,811847451,Regjistruar,+38349351002,lavdimzebeli202@gmail.com
STANDARD CONSTRUCTION SH.P.K.,811847170,Regjistruar,+38349581100,standard@hotmail.com
NPN DRENARI SH.P.K.,811592626,Regjistruar,+38349569445,halit_krasniqi@hitmail.com
ALFA BUILDING SH.P.K.,811592551,Regjistruar,+38349890222,albinfazliu@gmail.com
CURRI  SH.P.K.,811592486,Regjistruar,+38344227141,malsia_83@hotmail.com
ODA INVEST SH.P.K.,811592361,Regjistruar,+38349106962,odainvest.shpk@gmail.com
OTTMAK L.L.C.,811592270,Regjistruar,+38344116365,mak.shpk.ks@gmail.com
Oxa Capital SH.P.K.,811591321,Regjistruar,+38344166152,hoxhaferdita@gmail.com
TERMOLUX  SH.P.K.,811590951,Regjistruar,+38349315493,termolux.shpk@gmail.com
HB CONSTRUCTION SH.P.K.,811590737,Regjistruar,+38349635487,hb-construction2021@outlook.com
EMS Construction SH.P.K.,811590604,Regjistruar,+38345101600,remomulliqi@gmail.com
Baci Canë SH.P.K.,811590464,Regjistruar,+38344890311,hmazreku43@gmail.com
Ensari BUK Group SH.P.K.,811590109,Regjistruar,+38345327642,izetbasholli@gmail.com
MAX GROUP CONSTRUCTION L.L.C.,811589558,Regjistruar,+38345636007,devoll.kerleshi@gmail.com
D&A3 SH.P.K.,811589475,Regjistruar,+38348799229,n.aejeti@gmx.de
Dushkaja Company SH.P.K.,811589300,Regjistruar,+38346117776,dushkaja.2021@outlook.com
UHB IMMOBILIEN SH.P.K.,811589227,Regjistruar,+38343753777,KosovoLivestock@gmail.com
Arvaniti Construction SH.P.K.,811589037,Regjistruar,+38348747576,artanmjekiqi@gmail.com
Albanica Construction SH.P.K.,811588849,Regjistruar,+38344442412,selamigerbesh@gmail.com
Hamdi Gashani B.I.,811588724,Regjistruar,+38349588275,hamdigashani@hotmail.com
Çeki Construction Residence SH.P.K.,811587354,Regjistruar,+38344265031,cekiconstruction@gmail.com
ARIFAJ  Dega në Kosovë,811587164,Regjistruar,+38344500772,nebih_z@hotmail.com
VUNIQI GROUP SH.P.K.,811586827,Regjistruar,+38343916108,bvuniqi21@gmail.com
KEY GROUP SH.P.K.,811586710,Regjistruar,+38349990222,albinbfazliu@gmail.com
BERISHA AB SH.P.K.,811586471,Regjistruar,+38349838229,lindi_peja1@hotmail.de
10 Construction L.L.C.,811585829,Regjistruar,+38349444997,info@10constraction.net
GA GROUP SH.P.K.,811585689,Regjistruar,+38349336252,gagroup21@gmail.com
Lulzim N. Kryeziu B.I.,811585506,Regjistruar,+38344803467,lulzim.kryeziu@hotmail.com
Shkelqimi Invest  SH.P.K.,811585481,Regjistruar,+38349216633,fatonfetahaj@hotmail.com
BVG Housing SH.P.K.,811585134,Regjistruar,+38349647721,lulzim.behxheti@gmail.com
Q F GROUP SH.P.K.,811585019,Regjistruar,+38344739789,qëndrim@hotmail.com
INVESTMENT PLUS SH.P.K.,811584764,Regjistruar,+38344115880,investment3plus@gmail.com
Agim H. Hoxhaj B.I.,811584540,Regjistruar,+38344721194,agimhoxha101@hotmail.com
Kupolla  SH.P.K.,811583881,Regjistruar,+38344159680,imerhajdini@hotmail.com
Inzinjerig Lesak  D.O.O.,811583443,Regjistruar,+38347139817,dooinglesak@hotmail.com
Muhamet Ajrullahu B.I.,811582726,Regjistruar,+38345696525,arkatanagjilan@gjilan.com
Pajtimi Trimi SH.P.K.,811582619,Regjistruar,+38344387138,pajtimzogaj258@gmail.com
FEHI CAPITAL SH.P.K.,811581447,Regjistruar,+38349443030,drilon_begolli@hotmail.com
NewVision Arbl SH.P.K.,811580994,Regjistruar,+38349194961,urban.konto@gmail.com
ADEA CONSTRUCTION SH.P.K.,811580986,Regjistruar,+38349314080,ekremelshani84@gmail.com
Albert Haxha B.I.,811580613,Regjistruar,+38349693738,alberthaxha982@gmail.com
FM home SH.P.K.,811580374,Regjistruar,+38349888902,lindritmisini@gmail.com
V ZEKAJ GRUP SH.P.K.,811579971,Regjistruar,+38349838229,lindi_peja1@hotmail.de
Vllëzërit Juniku SH.P.K.,811579187,Regjistruar,+38349134157,bekimjuniku@hotmail.com
ISB Invest Group SH.P.K.,811579020,Regjistruar,+38349377527,finance.asb1@gmail.com
New Way Of Building L.L.C.,811578882,Regjistruar,+38345553555,xeni-12.34@hotmail.com
Xhevahir & Start Group SH.P.K.,811578824,Regjistruar,+38349110999,prkosove@hotmail.com
REGB SH.P.K.,811578626,Regjistruar,+38344398644,regbshpk@gmail.com
Pi Engineering L.L.C.,811578569,Regjistruar,+38349752999,Piengineering0@gmail.com
BIH Invest  SH.P.K.,811578478,Regjistruar,+38343990700,bhinvestshpk@gmail.com
EDI PROJEKT SH.P.K.,811578436,Regjistruar,+38338349896,edmondnimoni1@gmail.com
FBM L.L.C.,811577462,Regjistruar,+38346929929,fbmllc2021@gmail.com
GÖNÜÇ INŞAAT ANONIM ŞIRKETI   Dega në Kosovë,811577404,Regjistruar,+38345675114,ersinkilinc@gonucınsaat.com
WRELLA SH.P.K.,811577397,Regjistruar,+38345439049,wrellashpk@hotmail.com
SEGATEX SH.P.K.,811576761,Regjistruar,+38346605555,info.gasbau@gmail.com
TRP Group  SH.P.K.,811576290,Regjistruar,+38344160598,alk.group21@gmail.com
DALMAT SH.P.K.,811576084,Regjistruar,+38349118781,ntn-dalmat@hotmail.com
ARMENDI R SH.P.K.,811574674,Regjistruar,+38349323719,armendshpk@gmail.com
JONI INVEST SH.P.K.,811574202,Regjistruar,+38344940000,gramoz.z@hotmail.co.uk
ZERO7  GROUP  SH.P.K.,811573759,Regjistruar,+38349828093,qendroni15@gmail.com
ODA Construction F H SH.P.K.,811573717,Regjistruar,+38345500700,frasherharadinaj84@gmail.com
Fadil Jaholli B.I.,811573006,Regjistruar,+38344170260,jahollifadil@gmail.com
SAVE Construction SH.P.K.,811572470,Regjistruar,+38345557555,vsadulla@gmail.com
A&O Construction SH.P.K.,811572230,Regjistruar,+38346300500,ylberf@gmail.com
FV REZIDENC GROUP SH.P.K.,811571753,Regjistruar,+38348200635,vilsongrabanica50@gmail.com
L ING COMPANY SH.P.K.,811571703,Regjistruar,+38345250240,argjirabilalli@outlook.com
M TRUCK SH.P.K.,811571539,Regjistruar,+38344231496,muhamet.thaci@hotmail.com
MR CONSTRUCTION SH.P.K.,811571381,Regjistruar,+38343954789,valon.rexhaj@universitetiaab.com
ArraKosove L.L.C.,811571018,Regjistruar,+38344210456,sharkurtishi@gmail.com
NELI CONSTRUCTION GROUP SH.P.K.,811570979,Regjistruar,+38344335362,kontabilitet.etika@hotmail.com
Swiss Home Village L.L.C.,811570721,Regjistruar,+38349500080,swiss.homeLLC@gmail.com
E&E RAMA SH.P.K.,811570226,Regjistruar,+38349796671,eerama@gmail.com
LABI GES SH.P.K.,811570127,Regjistruar,+38344864441,labiges20201@gmail.com
Graniti Construct SH.P.K.,811570052,Regjistruar,+38345294294,fatmirkelmendi@hotmail.com
Roneli SH.P.K.,811569922,Regjistruar,+38344413847,rexhiesejdiu@gmail.com
SWISSPROPERTY SH.P.K.,811568916,Regjistruar,+38348777913,q_jaha@hotmail.com
STEEL SKELE TE HAJRA SH.P.K.,811568411,Regjistruar,+38343811736,steelskeletehajra@gmail.com
Home Construcion SH.P.K.,811568221,Regjistruar,+38344970348,olta04@gmail.com
Gani B. Hyseni B.I.,811568130,Regjistruar,+38348537431,ganiuconstruction@gmail.com
Trimi Company SH.P.K.,811568122,Regjistruar,+38344736330,trimicompany2021@gmail.com
ROYAL  MAX GROUP  SH.P.K.,811568106,Regjistruar,+38344852870,royalmaxgroup.shpk@gmail.com
Ndertimi Premium SH.P.K.,811567744,Regjistruar,+38349622010,ndertimipremium@gmail.com
IBRAHIMAJ CONSTRUCTION SH.P.K.,811567405,Regjistruar,+38344713026,ibrahimajcon@gmail.com
Euro Kent Constructions SH.P.K.,811567075,Regjistruar,+38349595957,rafetaltun@gmail.com
Ardian Sadikaj B.I.,811567017,Regjistruar,+38349416726,ardi.buja49@icloud.com
Beka & Sh H  SH.P.K.,811566978,Regjistruar,+38338535057,beka.sh.h1@gmail.com
Miodrag Perić I.B.,811566837,Regjistruar,+38341189416,miodragperic@gmail.com
X & G SH.P.K.,811566738,Shuar,+38345553555,x-g.shpk@hotmail.com
Bashkim S. Hyseni B.I.,811566457,Regjistruar,+38349276574,bhyseni010@gmail.com
BZR PRO SH.P.K.,811566051,Regjistruar,+38349177074,rexhepibasri3@gmail.com
R&M GRUP SH.P.K.,811565938,Regjistruar,+38349251611,rm.shpk2021@gmail.com
M & CONSTRUCTION SH.P.K.,811565912,Regjistruar,+38344234516,agashi.bilanc@gmail.com
Kosova project DMV SH.P.K.,811565897,Regjistruar,+38344808858,kosovaproject.dmv@gmail.com
BASHKIMI CONSTRUCTION SH.P.K.,811565756,Regjistruar,+38345204935,bashkimiconstruction@hotmail.com
G&D COMPANY SH.P.K.,811565722,Shuar,+38347147076,milena.mitrovica@icloud.com
Ndërrmarrja Ndërtimore TONI Komogllavë SH.P.K.,811565475,Regjistruar,+38344667701,n.n.toni@hotmail.com
FUNDAMENTI SH.P.K.,811565277,Regjistruar,+38344133181,fundamenti@hotmail.com
AFS GROUP  L.L.C.,811564980,Regjistruar,+38344444977,groupafsllc@gmail.com
PRINC CONSTRUCTION SH.P.K.,811564683,Regjistruar,+38344195050,alprincshpk@outlook.com
Bau Melenica GmbH SH.P.K.,811564493,Regjistruar,+38348107701,melenica.gmbh@yahoo.de
Invest Group E & B SH.P.K.,811564451,Regjistruar,+38343703802,ebinvestgroup@gmail.com
Martius Con L.L.C.,811564419,Regjistruar,+38349506050,genc.gashi@martius-ks.com
ALFA & ILEAA GROUP SH.P.K.,811564005,Regjistruar,+38344120867,ileaa@gmail.com
AL KOS INWEST SH.P.K.,811563891,Regjistruar,+38349326900,alkosinwest@gmail.com
VIVO  SH.P.K.,811563809,Regjistruar,+38345607807,bardh.rragomi@gmail.com
B2 ARCHITECTURE  SH.P.K.,811563718,Regjistruar,+38348278006,lindadautaj87@gmail.com
BEHLULI K SH.P.K.,811563453,Regjistruar,+38349279993,bedridinbehluli@gmail.com
L&A CONSTRUCTION SH.P.K.,811563247,Regjistruar,+38349549340,besi.zenelaj75@gmail.com
LR GROUP SH.P.K.,811563049,Regjistruar,+38344818068,lrgroup.shpk@gmail.com
Etela Apuri   Oy Dega në Kosovë,811562984,Regjistruar,+38349184918,bashkimpeci@hotmail.com
VALONI & TITAN SH.P.K.,811562372,Regjistruar,+38344235615,liridon.neziri@nigaprofil.com
Lenita Invest L.L.C.,811562223,Regjistruar,+38349761175,lenitainvest@gmail.com
E Bau KS L.L.C.,811561853,Regjistruar,+38349444406,mergimv@hotmail.com
MEDI PREMIUM  SH.P.K.,811561712,Regjistruar,+38349611110,albert_halilaj@hotmail.com
Art Ndërtimi SH.P.K.,811561481,Regjistruar,+38344300680,artshpk@gmail.com
EM Invest Group  SH.P.K.,811561332,Regjistruar,+38349833699,edon.muharremaj@gmail.com
LEDIONI GROUP SH.P.K.,811561308,Regjistruar,+38349172995,ledibytyqi5@gmail.com
Universum Invest  SH.P.K.,811561001,Regjistruar,+38344500877,sedat.b@universum-ks.org
ALKOS BAU L.L.C.,811560681,Regjistruar,+38346234567,alkosinfoks@gmail.com
PREMIUM VIP SH.P.K.,811560665,Regjistruar,+38344176873,blerimsermaxhaj_123@gmail.com
FATLINDI CONSTRUCTION SH.P.K.,811559931,Regjistruar,+38345847208,fatlindi.constacton@gmail.com
BAU ENGINEERING RAMA L.L.C.,811559791,Regjistruar,+38344120508,npnguximi@hotmail.com
B B M   INVEST  SH.P.K.,811559600,Regjistruar,+38344449266,morina_agron@hotmail.com
Albi Moni Invest  SH.P.K.,811559329,Regjistruar,+38344170421,albi-moniinvest@outlook.com
Haki Ha. Selmani B.I.,811558884,Regjistruar,+38345452463,h.selmani@outlook.com
XANI & PARTNERS SH.P.K.,811558735,Regjistruar,+38344214111,burimrrustemi@hotmail.com
ER RAMA GROUP SH.P.K.,811557985,Regjistruar,+38344831642,globaudit@hotmail.com
Guri i Tërpezës SH.P.K.,811557951,Regjistruar,+38349955041,salimehmeti3@gmail.com
INVEST BRAND SH.P.K.,811557456,Regjistruar,+38344654132,investbrand2@gmail.com
ALBESI GROUP SH.P.K.,811557406,Regjistruar,+38348827678,albesgroup@gmail.com
VAST L.L.C.,811557240,Regjistruar,+38344277774,enis@modium.studio
ENDRITI EEA SH.P.K.,811557216,Regjistruar,+38344324582,afrimsejdiu13@gmail.com
GRAND  BTP  HOLDING SH.P.K.,811557092,Regjistruar,+38344776666,info@grandigrooup.com
ÇUKOLLI AS SH.P.K.,811556987,Regjistruar,+38344111919,avileks@hotmail.com
Ami'S Company SH.P.K.,811556820,Regjistruar,+38344310838,ardian.msyla@gmail.com
OM SH.P.K.,811556606,Regjistruar,+38349137982,omshpk@gmail.com
Lusi Horse World L.L.C.,811556482,Regjistruar,+38304940597,financat2018@gmail.com
KUOTA SH.P.K.,811556432,Regjistruar,+38343880708,kuota.shpk@gmail.com
KOPAONIK JUG D.O.O.,811556200,Regjistruar,+38148844653,kop.jug21@yahoo.com
DRESHAJ CONSTRUCTION SH.P.K.,811555989,Regjistruar,+38344283200,dreshaj81@live.com
Selajdin Krasniqi B.I.,811555971,Regjistruar,+38344415947,selajdink3@gmail.com
Kastrati AM SH.P.K.,811555781,Regjistruar,+38344277186,kastrati@hotmail.com
Fidan Haxhijaj B.I.,811555385,Regjistruar,+38344296036,fidanhaxhijaj56@gmail.com
H & I Vëllezërit Tahiri SH.P.K.,811555195,Regjistruar,+38344339509,fiz.tahiri@gmail.com
Mega Building Construction SH.P.K.,811554999,Regjistruar,+38349300303,visar.govori@gmail.com
TRIO GROUP SH.P.K.,811554965,Regjistruar,+38349242540,triogroup@gmail.com
Labinot F. Ademi B.I.,811554361,Regjistruar,+38349524727,labi_juve17@hotmail.com
MUJA CONSTRUCTION SH.P.K.,811554098,Regjistruar,+38343500177,jetullahmuja15@gmail.com
ERTA INVEST  SH.P.K.,811553959,Regjistruar,+38345455155,mustafa.grainca@gmail.com
Artech Group SH.P.K.,811553793,Regjistruar,+38345666364,bedrikrasniqi88@gmail.com
Bashkim M. Hoti B.I.,811553488,Regjistruar,+38349330312,bashimhoti95@gmail.com
DAAKONN SH.P.K.,811553222,Regjistruar,+38344840044,nazmi.viqa@daakonn.com
Nori & Driloni Group  SH.P.K.,811553082,Regjistruar,+38344299403,noridrilonigroup@gmail.com
EURO RAKETA SH.P.K.,811552323,Regjistruar,+38344737590,euro.raketa@gmail.com
FairyTale Residence L.L.C.,811552232,Regjistruar,+38349501603,k.cocaj@gmail.com
Gazmend Konjuhaj B.I.,811551804,Regjistruar,+38345633102,gkonjuaj@hotmail.com
3 VËLLEZËRIT B N R SH.P.K.,811551672,Regjistruar,+38345658853,egzon.mehani@outlook.com
GBM KODRA  SH.P.K.,811550525,Regjistruar,+38349162487,gezimbytyqi448@gmail.com
Sabedin Beshiri B.I.,811550335,Regjistruar,+38344897618,sabedinbeshiri077@gmail.com
LA FA COMPANY SH.P.K.,811550244,Regjistruar,+38344782588,fatmirredenica@hotmail.com
ECO BUILT SH.P.K.,811549734,Regjistruar,+38349990990,astritzogjani991@gmail.com
Comfy Living  SH.P.K.,811549718,Regjistruar,+38349558555,ah@askosova.org
MADE GROUP CONSTRUCTION SH.P.K.,811549536,Regjistruar,+38344156604,madegroup.ks@gmail.com
ADIONI GROUP SH.P.K.,811549411,Regjistruar,+38345627577,fitimselmanaj2@gmail.com
TWO FRIENDS L.L.C.,811549198,Regjistruar,+38344448358,wowaprishtina@gmail.com
EURO KERAMIKA DESIGN SH.P.K.,811548926,Regjistruar,+38344383818,medd.1@hotmail.com
NEW TOWN SH.P.K.,811548877,Regjistruar,+38345629050,arsimrexhepi14@gmail.com
AG Construction 06 SH.P.K.,811548702,Regjistruar,+38344990361,ag.construction06@hotmail.com
LEVEL CONSTRUCTION SH.P.K.,811548588,Regjistruar,+38349485848,teuta.ajeti@gmail.com
GAZI GROUP SH.P.K.,811518028,Regjistruar,+38344479044,gazigroup.shpk@gmail.com
Ipon Residence SH.P.K.,811517880,Regjistruar,+38344720999,iponresidence@gmail.com
BLK Union SH.P.K.,811517781,Regjistruar,+38344120311,lulkabashi@gmail.com
LABI ALLEGRO SH.P.K.,811517749,Regjistruar,+38348200038,rexhal704@gmail.com
Arifi Vëllezërit Bau SH.P.K.,811517723,Regjistruar,+38344388223,shkodran.arifi@hotmail.com
MARS ING SH.P.K.,811515032,Regjistruar,+38344998100,artan.ahma@hotmail.com
SLD ING SH.P.K.,811513995,Regjistruar,+38344734272,sldingshpk@gmail.com
EBT SH.P.K.,811513052,Regjistruar,+38349777244,taulantbujupitsc@gmail.com
ENOS L.L.C.,811513010,Regjistruar,+38348877777,info@sigma-ks.com
HB DESIGN AND CONSTRUCTION SH.P.K.,811512509,Regjistruar,+38344230700,betimhajrizii@gmail.com
PRISHTINA GROUP SH.P.K.,811512228,Regjistruar,+38345520123,bekimazemi72@gmail.com
Murator Zogaj SH.P.K.,811512202,Regjistruar,+38344981248,shqipronzogaj01@gmail.com
R SYSTEMS CONSTRUCTION SH.P.K.,811512161,Regjistruar,+38349262869,rsystems@gmail.com
Bekim R. Shabani B.I.,811511254,Regjistruar,+38344163736,bekimshabani@hotmail.com
G S    XHEMA   POJATË SH.P.K.,811511204,Regjistruar,+38346103540,ferizaj2020l@gmail.com
BEHARI BBE SH.P.K.,811510735,Regjistruar,+38344405215,fidanhamdiu@gmail.com
ANB Invest SH.P.K.,811509655,Regjistruar,+38349666096,anb.invest@gmail.com
MILI BAU SH.P.K.,811509639,Regjistruar,+38344479483,milibau05@hotmail.com
Fatlum H. Krasniqi B.I.,811509374,Regjistruar,+38349570415,krasniqifatlum13@gmail.com
TE TAHA SH.P.K.,811509358,Regjistruar,+38344171808,tetahashpk@gmail.com
Ajriz Durmiši B.I.,811509316,Regjistruar,+38344344948,ajriz.1970@gmail.com
EL RI Trans SH.P.K.,811509225,Regjistruar,+38344139962,gentiarpirkuqi@hotmail.com
Valdrin S. Bajraktari B.I.,811508996,Regjistruar,+38344702861,ValiB@hotmail.com
Kolgeci Ing SH.P.K.,811508649,Regjistruar,+38348599588,kolgeci.ing@gmail.com
RACI CONSTRUCTION SH.P.K.,811508540,Regjistruar,+38349703118,racifjoralba@gmail.com
AKSIAL  SH.P.K.,811508376,Regjistruar,+38344369573,aksialshpk@gmail.com
SCAFFOLDING GROUP SH.P.K.,811508269,Regjistruar,+38349190888,gagroupshpk@gmail.com
CENI BAU SH.P.K.,811508037,Regjistruar,+38345393000,asabedini@hotmail.com
Fitim Rr. Hasani B.I.,811507930,Regjistruar,+38344837070,xheti_1X@hotmail.com
PARDI IT SH.P.K.,811507485,Regjistruar,+38348622007,sheremet-itaj@outlook.com
GMBH ILI SH.P.K.,811507287,Regjistruar,+38343832234,iliri.gmbh.fetahu@gmail.com
EU RESIDENCE SH.P.K.,811507211,Regjistruar,+38349961418,euresidencee@gmail.com
Z & A COMPANY  L.L.C.,811506792,Regjistruar,+38349373640,z&acompany@hotmail.com
NEXO DESIGN SH.P.K.,811506560,Regjistruar,+38349166098,flamur.kastrati@live.com
ARB CONSTRUCTION SH.P.K.,811506304,Regjistruar,+38344383818,medd.1@hotmail.com
ERONI NDERTIM  SH.P.K.,811505679,Regjistruar,+38344232928,eroni@gmail.com
MUJA GMBH SH.P.K.,811505554,Regjistruar,+38343903351,mujagmbhshpk@gmail.com
Shemsedin Elezi B.I.,811505455,Regjistruar,+38345401600,elezishemsedin@gmail.com
B KRASNIQI SH.P.K.,811505207,Regjistruar,+38345373371,b.krasniqi186@otouloc.com
FORTUNA Engineering SH.P.K.,811505116,Regjistruar,+38349865225,info@fortuna-ks.com
Besnik Qazimaj B.I.,811504853,Regjistruar,+38349835699,qazimajbesnik50@gmail.com
Nikollë Merditaj B.I.,811504796,Regjistruar,+38345836868,sk@email.com
URBAN HOME INVESTMENT SH.P.K.,811504770,Regjistruar,+38344172652,arch.group@hotmail.com
Islam Golaj B.I.,811503889,Regjistruar,+38344290112,beni_g_@hotmail.com
TELAKU CONSTRUCTION L.L.C.,811503409,Regjistruar,+38343941159,telakuerduan@gmail.com
ERZA MMS SH.P.K.,811503201,Regjistruar,+38349891305,muhamet.sutaj5@hotmail.com
Vëllezërit Kuçi SH.P.K.,811503178,Regjistruar,+38344709709,armendonkuqi@hotmail.com
KT Group  SH.P.K.,811503087,Regjistruar,+38349480280,office.ktgroup@gmail.com
Edon Zeneli B.I.,811502766,Regjistruar,+38344848813,edon.zeneli@stud.kolegji-heimerer.eu
Shaban Zenelaj B.I.,811502758,Regjistruar,+38344125435,shabanzenelaj70@gmail.com
Egzon Maxharri B.I.,811502576,Regjistruar,+38344707140,emaxharri15515@gmail.com
LORENA Construction Group SH.P.K.,811502146,Regjistruar,+38338349505,constructionl2020@gmail.com
Vam Invest SH.P.K.,811501651,Regjistruar,+38349337678,dardan@vamtrade.com
Cana Premium SH.P.K.,811501601,Regjistruar,+38345404824,canapremiumshpk@gmail.com
ERONA Engineering SH.P.K.,811501552,Regjistruar,+38344188378,haxhi.meta@outlook.com
BEOTECH SH.P.K.,811501502,Regjistruar,+38344521666,beotechshpk@gmail.com
ArchECM SH.P.K.,811501411,Regjistruar,+38349139139,archdafina@gmail.com
Basri Aliu B.I.,811500760,Regjistruar,+38349852973,besimtari5@hotmail.com
BC BENI DEKOR SH.P.K.,811500687,Regjistruar,+38349698437,bcbenidekos@gmail.com
CON X SH.P.K.,811500645,Regjistruar,+38344100861,shkelzim.conx@gmail.com
GENI GROUP  SH.P.K.,811500439,Regjistruar,+38345247669,genigroup2021@gmail.com
SHKODRA invest SH.P.K.,811500158,Regjistruar,+38345513561,parimshkodra@hotmail.com
FEDSAM INVEST GROUP  SH.P.K.,811500083,Regjistruar,+38345303144,alfredgerbeshi1@gmail.com
GRYKA COMPANY SH.P.K.,811499913,Regjistruar,+38343879470,grykacompany@gmail.com
Verdita Morina B.I.,811499905,Regjistruar,+38344204778,morinan19@gmail.com
NN ANDI GRUP SH.P.K.,811499567,Regjistruar,+38344404778,nnpandigroup@gmail.com
Mastering Company SH.P.K.,811499492,Regjistruar,+38343505577,mastering.ks@gmail.com
ELITE Contracting SH.P.K.,811498767,Regjistruar,+38349286456,diedonreqica@live.com
H&A Group  SH.P.K.,811498535,Regjistruar,+38345633647,hagroupshpk@gmail.com
Stone Invest Group SH.P.K.,811498436,Regjistruar,+38344928065,stoneinvestgroup@gmail.com
MAVRAJ COMPANY SH.P.K.,811498303,Regjistruar,+38349414225,delimavraj@gmail.com
PALACE FN SH.P.K.,811498080,Regjistruar,+38349352342,info@sigma-ks.com
H&M   BAU SH.P.K.,811498064,Regjistruar,+38349100636,llugani@hotmail.com
FAR INVEST SH.P.K.,811498022,Regjistruar,+38344352273,agronhajredini4@gmail.com
NPN Morina 7 SH.P.K.,811497355,Regjistruar,+38349848797,dreni.91@gmail.com
DITI GROUP SH.P.K.,811497082,Regjistruar,+38343970518,ismetkrasniqi19@icloud.com
Bao Group  SH.P.K.,811497074,Regjistruar,+38344564444,bekim@hotmail.com
A&S DEKOR  SH.P.K.,811496547,Regjistruar,+38345800975,adnanstublla@hotmail.com
